Gene,Gene Set Name,Category
LOC_Os01g36240,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g55870,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g17170,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g70300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g22520,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g07910,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g46950,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g47080,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g12710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g12830,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g14580,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g70170,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g21160,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g09570,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g09700,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g10040,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g10280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g62420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g61690,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g61380,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g62840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g59930,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g60190,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g34700,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g51280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g47350,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g18320,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os01g58790,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g01150,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g01440,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g01500,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g01510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g01760,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g01920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g02230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g02400,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g02560,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g02860,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g02930,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g03260,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g03540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g03870,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g04710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g04840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g07230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g07260,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g07350,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g07410,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g07490,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g08100,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g08410,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g09490,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g09750,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g10070,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g11070,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g13840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g14110,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g16630,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g17330,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g17650,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g17780,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g19970,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g21810,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g24020,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g24354,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g26650,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g26770,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g26810,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g28110,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g29530,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g30630,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g32490,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g33710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g35700,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g36110,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g36140,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g36150,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g36220,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g36264,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g36600,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g38200,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g38840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g38920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g39160,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g39330,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g39570,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g39850,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g40830,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g41630,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g41650,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g41680,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g42520,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g43194,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g43280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g43830,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g44000,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g44780,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g45660,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g46520,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g46970,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g47310,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g47510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g47940,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g49720,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g49920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g50620,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g50770,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g51080,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g51410,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g51590,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g52840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g53180,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g55420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g57040,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g57260,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os02g58720,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g01600,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g02180,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g02690,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g02710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g02920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g02939,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g03450,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g03820,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g03910,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g04169,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g04340,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g04410,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g05310,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g05770,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g05780,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g07300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g08360,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g08570,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g08730,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g08999,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g09020,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g09060,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g09250,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g09910,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g10080,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g11050,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g11420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g11980,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g12030,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g12110,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g12660,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g12890,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g12900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g12910,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g13200,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g13210,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g13300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g14120,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g14170,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g14450,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g14990,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g15050,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g15120,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g15360,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g15780,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g15950,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g16050,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g16150,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g16210,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g16230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g17000,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g17120,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g17730,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g18220,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g18810,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g19280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g19930,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g20300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g20700,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g21250,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g21260,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g21900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g21950,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g24240,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g25330,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g25940,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g26430,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g27230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g29950,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g30000,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g30300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g30420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g31210,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g31550,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g31690,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g36540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g39000,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g40540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g40720,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g42110,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g44150,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g44300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g44380,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g44660,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g45194,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g45320,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g46910,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g49600,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g50480,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g50510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g50880,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g51080,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g51740,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g52170,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g52180,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g52840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g53790,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g53800,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g54240,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g55070,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g55240,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g55280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g55420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g56280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g56460,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g56800,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g57220,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g58260,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g58300,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g59040,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g59570,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g59610,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g59640,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g60509,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g61120,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g61600,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g61710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g62250,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g63330,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g63490,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os03g63970,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g01590,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g02900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g04980,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g09900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g09920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g10010,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g10060,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g18200,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g19740,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g20280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g24140,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g31040,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g32020,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g32330,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g33190,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g33390,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g33370,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g34630,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g37460,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g37500,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g37619,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g38530,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g38540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g38950,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g39270,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g39420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g39430,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g39900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g40040,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g40310,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g40730,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g40874,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g40950,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g41340,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g41620,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g41680,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g42100,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g42250,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g42920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g43360,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g43650,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g43760,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g43800,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g45720,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g46460,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g46560,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g47190,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g48540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g48850,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g51880,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g52130,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g52230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g52370,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g52710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g52730,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g53210,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g53850,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g54360,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g54800,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g56180,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g56210,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g56230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g56290,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g58110,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g58200,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os04g58580,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g02510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g04510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g05680,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g06460,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g08540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g09500,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g12040,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g14260,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g15530,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g18790,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g25640,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g28200,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g29760,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g30350,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g33130,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g33140,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g33380,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g33840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g34180,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g34320,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g34380,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g35290,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g35440,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g35580,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g36270,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g38230,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g38590,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g39310,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g39320,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g40420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g40990,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g41440,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g41990,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g43510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g44760,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g44922,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g45590,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g46580,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g47840,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g48450,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g49290,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g49760,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g49800,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g49880,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g49900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g51670,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os05g51700,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g01590,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g01630,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g02019,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g02144,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g04150,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g04270,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g04280,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g04510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g05100,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g05900,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g06980,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g07120,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g07860,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g10770,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g12150,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g13720,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g14510,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g14740,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g14810,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g15170,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g15420,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g15990,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g16350,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g19960,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g23684,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g28194,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g29470,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g30460,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g35540,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g36920,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g37330,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g37364,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g39750,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g40640,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g41360,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g43880,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g44620,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g45370,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g45590,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g45670,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g45710,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g46450,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g46680,Biosynthesis Of Secondary Metabolites,KEGG
LOC_Os06g46799,Biosynthesis Of Secondary Metabolites,KEGG
