ID,ACC
Os.16068.1.S1_at,Os.16068.1.S1_at
Os.16097.1.S1_a_at,Os.16097.1.S1_a_at
Os.16137.1.S1_s_at,Os.16137.1.S1_s_at
Os.16156.1.S1_at,Os.16156.1.S1_at
Os.16157.1.S1_at,Os.16157.1.S1_at
Os.16164.1.S1_at,Os.16164.1.S1_at
Os.16193.1.S1_at,Os.16193.1.S1_at
Os.16203.1.S1_at,Os.16203.1.S1_at
Os.16233.1.S1_a_at,Os.16233.1.S1_a_at
Os.16248.2.S1_x_at,Os.16248.2.S1_x_at
Os.16363.1.S1_at,Os.16363.1.S1_at
Os.16453.1.S1_at,Os.16453.1.S1_at
Os.16456.1.S1_at,Os.16456.1.S1_at
Os.16463.1.S1_at,Os.16463.1.S1_at
Os.16469.1.S1_at,Os.16469.1.S1_at
Os.16493.1.S1_a_at,Os.16493.1.S1_a_at
Os.16493.1.S2_at,Os.16493.1.S2_at
Os.16517.1.S1_at,Os.16517.1.S1_at
Os.16532.1.S1_at,Os.16532.1.S1_at
Os.16539.1.S1_at,Os.16539.1.S1_at
Os.16558.1.S1_at,Os.16558.1.S1_at
Os.16563.1.S1_at,Os.16563.1.S1_at
Os.166.2.S1_at,Os.166.2.S1_at
Os.16605.2.S1_x_at,Os.16605.2.S1_x_at
Os.16607.1.S1_at,Os.16607.1.S1_at
Os.16630.1.S1_at,Os.16630.1.S1_at
Os.16644.1.A1_at,Os.16644.1.A1_at
Os.16663.1.S1_at,Os.16663.1.S1_at
Os.16708.1.S1_x_at,Os.16708.1.S1_x_at
Os.16708.2.S1_at,Os.16708.2.S1_at
Os.16743.2.A1_at,Os.16743.2.A1_at
Os.16744.1.S1_at,Os.16744.1.S1_at
Os.1678.1.S1_at,Os.1678.1.S1_at
Os.168.1.S1_at,Os.168.1.S1_at
Os.16805.1.S1_at,Os.16805.1.S1_at
Os.16815.1.S1_at,Os.16815.1.S1_at
Os.16827.1.S1_at,Os.16827.1.S1_at
Os.16859.1.S1_at,Os.16859.1.S1_at
Os.16862.1.S1_s_at,Os.16862.1.S1_s_at
Os.16898.1.A1_at,Os.16898.1.A1_at
Os.169.1.S1_at,Os.169.1.S1_at
Os.16902.1.S1_at,Os.16902.1.S1_at
Os.16904.1.S1_at,Os.16904.1.S1_at
Os.16914.1.S1_at,Os.16914.1.S1_at
Os.16980.1.S1_s_at,Os.16980.1.S1_s_at
Os.16984.1.S1_a_at,Os.16984.1.S1_a_at
Os.170.1.S1_at,Os.170.1.S1_at
Os.170.2.S1_at,Os.170.2.S1_at
Os.17014.1.S1_at,Os.17014.1.S1_at
Os.17030.1.S1_at,Os.17030.1.S1_at
Os.17036.1.S1_x_at,Os.17036.1.S1_x_at
Os.17052.1.S1_s_at,Os.17052.1.S1_s_at
Os.17056.1.A1_at,Os.17056.1.A1_at
Os.17112.2.S1_at,Os.17112.2.S1_at
Os.17137.1.S1_at,Os.17137.1.S1_at
Os.17148.2.S1_at,Os.17148.2.S1_at
Os.17156.1.S1_at,Os.17156.1.S1_at
Os.17181.2.S1_at,Os.17181.2.S1_at
Os.172.1.S1_a_at,Os.172.1.S1_a_at
Os.17213.1.S1_at,Os.17213.1.S1_at
Os.17258.1.S1_at,Os.17258.1.S1_at
Os.17285.1.A1_at,Os.17285.1.A1_at
Os.17298.1.S1_at,Os.17298.1.S1_at
Os.17380.3.S1_at,Os.17380.3.S1_at
Os.17385.1.S1_at,Os.17385.1.S1_at
Os.17411.1.S1_at,Os.17411.1.S1_at
Os.17486.2.A1_at,Os.17486.2.A1_at
Os.17494.1.S1_at,Os.17494.1.S1_at
Os.17546.1.S2_a_at,Os.17546.1.S2_a_at
Os.17546.4.S1_x_at,Os.17546.4.S1_x_at
Os.17563.2.S1_a_at,Os.17563.2.S1_a_at
Os.17571.1.S1_at,Os.17571.1.S1_at
Os.17571.2.S1_at,Os.17571.2.S1_at
Os.17577.3.S1_at,Os.17577.3.S1_at
Os.17659.1.S1_at,Os.17659.1.S1_at
Os.17663.1.S1_at,Os.17663.1.S1_at
Os.17677.1.S1_at,Os.17677.1.S1_at
Os.17722.1.S1_at,Os.17722.1.S1_at
Os.17778.2.S1_at,Os.17778.2.S1_at
Os.17805.1.S2_at,Os.17805.1.S2_at
Os.17805.1.S3_s_at,Os.17805.1.S3_s_at
Os.17807.1.S1_at,Os.17807.1.S1_at
Os.17865.1.S1_at,Os.17865.1.S1_at
Os.17889.2.S1_at,Os.17889.2.S1_at
Os.17900.1.S1_s_at,Os.17900.1.S1_s_at
Os.17912.1.A1_at,Os.17912.1.A1_at
Os.17916.2.A1_a_at,Os.17916.2.A1_a_at
Os.17918.1.S1_at,Os.17918.1.S1_at
Os.17961.1.S1_a_at,Os.17961.1.S1_a_at
Os.18003.1.S1_s_at,Os.18003.1.S1_s_at
Os.18006.1.S1_a_at,Os.18006.1.S1_a_at
Os.18013.1.S1_x_at,Os.18013.1.S1_x_at
Os.18019.1.S1_at,Os.18019.1.S1_at
Os.18041.1.S1_at,Os.18041.1.S1_at
Os.18044.1.S1_s_at,Os.18044.1.S1_s_at
Os.18046.1.S1_at,Os.18046.1.S1_at
Os.18067.1.S1_at,Os.18067.1.S1_at
Os.18069.1.S1_at,Os.18069.1.S1_at
Os.18087.2.S1_at,Os.18087.2.S1_at
Os.18105.1.S1_at,Os.18105.1.S1_at
Os.18137.1.S1_at,Os.18137.1.S1_at
Os.18137.2.S1_at,Os.18137.2.S1_at
Os.1814.1.S1_a_at,Os.1814.1.S1_a_at
Os.18145.2.S1_at,Os.18145.2.S1_at
Os.18157.1.S1_at,Os.18157.1.S1_at
Os.18157.1.S2_at,Os.18157.1.S2_at
Os.18169.1.S1_at,Os.18169.1.S1_at
Os.18194.1.S1_at,Os.18194.1.S1_at
Os.18212.1.S1_at,Os.18212.1.S1_at
Os.18214.1.S1_at,Os.18214.1.S1_at
Os.18224.1.S1_at,Os.18224.1.S1_at
Os.18229.2.S1_at,Os.18229.2.S1_at
Os.18244.1.S1_at,Os.18244.1.S1_at
Os.18249.1.S1_at,Os.18249.1.S1_at
Os.18255.1.S1_at,Os.18255.1.S1_at
Os.18262.1.S1_at,Os.18262.1.S1_at
Os.18265.1.S1_at,Os.18265.1.S1_at
Os.18269.1.S2_at,Os.18269.1.S2_at
Os.18275.1.S1_at,Os.18275.1.S1_at
Os.18275.1.S2_at,Os.18275.1.S2_at
Os.18279.1.S1_at,Os.18279.1.S1_at
Os.18280.1.S1_at,Os.18280.1.S1_at
Os.18288.1.S1_at,Os.18288.1.S1_at
Os.18298.1.S1_at,Os.18298.1.S1_at
Os.18302.2.S1_at,Os.18302.2.S1_at
Os.18310.1.S1_at,Os.18310.1.S1_at
Os.18311.1.S1_at,Os.18311.1.S1_at
Os.18313.1.S1_at,Os.18313.1.S1_at
Os.18313.1.S2_at,Os.18313.1.S2_at
Os.18316.1.S1_at,Os.18316.1.S1_at
Os.18321.2.S1_at,Os.18321.2.S1_at
Os.18322.1.S1_at,Os.18322.1.S1_at
Os.18323.1.S1_at,Os.18323.1.S1_at
Os.18336.1.S1_at,Os.18336.1.S1_at
Os.18337.1.S1_x_at,Os.18337.1.S1_x_at
Os.18338.1.S1_at,Os.18338.1.S1_at
Os.18361.1.S1_at,Os.18361.1.S1_at
Os.18376.1.S1_at,Os.18376.1.S1_at
Os.18378.1.S1_s_at,Os.18378.1.S1_s_at
Os.18382.1.S1_at,Os.18382.1.S1_at
Os.18388.1.S1_at,Os.18388.1.S1_at
Os.18388.2.S1_at,Os.18388.2.S1_at
Os.18390.1.S1_a_at,Os.18390.1.S1_a_at
Os.18396.1.S1_at,Os.18396.1.S1_at
Os.18400.1.S1_at,Os.18400.1.S1_at
Os.18403.1.S1_at,Os.18403.1.S1_at
Os.18404.1.S1_at,Os.18404.1.S1_at
Os.18421.1.S1_a_at,Os.18421.1.S1_a_at
Os.18429.1.S1_x_at,Os.18429.1.S1_x_at
Os.18429.2.S1_at,Os.18429.2.S1_at
Os.18431.1.S1_at,Os.18431.1.S1_at
Os.18440.1.S1_at,Os.18440.1.S1_at
Os.18450.1.S1_s_at,Os.18450.1.S1_s_at
Os.18455.1.S1_at,Os.18455.1.S1_at
Os.18458.1.S1_at,Os.18458.1.S1_at
Os.18461.1.S1_at,Os.18461.1.S1_at
Os.18462.1.S1_at,Os.18462.1.S1_at
Os.18468.2.A1_at,Os.18468.2.A1_at
Os.18474.1.S1_at,Os.18474.1.S1_at
Os.18484.1.S1_at,Os.18484.1.S1_at
Os.18487.1.S1_at,Os.18487.1.S1_at
Os.18501.1.S1_at,Os.18501.1.S1_at
Os.1853.1.S1_at,Os.1853.1.S1_at
Os.18533.1.S1_at,Os.18533.1.S1_at
Os.18539.2.S1_at,Os.18539.2.S1_at
Os.18549.1.S1_at,Os.18549.1.S1_at
Os.1855.1.S1_at,Os.1855.1.S1_at
Os.18563.1.S1_x_at,Os.18563.1.S1_x_at
Os.18572.1.S1_at,Os.18572.1.S1_at
Os.18587.1.S1_at,Os.18587.1.S1_at
Os.18594.1.S2_at,Os.18594.1.S2_at
Os.18595.1.A1_at,Os.18595.1.A1_at
Os.18607.1.S1_at,Os.18607.1.S1_at
Os.18630.1.S1_at,Os.18630.1.S1_at
Os.18648.1.S1_at,Os.18648.1.S1_at
Os.18650.1.S1_at,Os.18650.1.S1_at
Os.18657.1.S1_at,Os.18657.1.S1_at
Os.18683.1.S1_at,Os.18683.1.S1_at
Os.18687.1.S1_a_at,Os.18687.1.S1_a_at
Os.18692.1.S1_at,Os.18692.1.S1_at
Os.18695.1.S1_at,Os.18695.1.S1_at
Os.18707.1.S1_at,Os.18707.1.S1_at
Os.18712.1.S1_at,Os.18712.1.S1_at
Os.18713.1.S1_at,Os.18713.1.S1_at
Os.18717.1.S1_at,Os.18717.1.S1_at
Os.18723.1.S1_at,Os.18723.1.S1_at
Os.18724.1.S1_a_at,Os.18724.1.S1_a_at
Os.18724.2.S1_x_at,Os.18724.2.S1_x_at
Os.18725.1.S1_at,Os.18725.1.S1_at
Os.18742.1.A1_at,Os.18742.1.A1_at
Os.18744.1.S1_at,Os.18744.1.S1_at
Os.18752.1.S1_at,Os.18752.1.S1_at
Os.18752.2.S1_x_at,Os.18752.2.S1_x_at
Os.18755.1.S1_at,Os.18755.1.S1_at
Os.18759.1.S1_at,Os.18759.1.S1_at
Os.18776.2.S1_at,Os.18776.2.S1_at
Os.18879.1.S1_at,Os.18879.1.S1_at
Os.18879.1.S2_at,Os.18879.1.S2_at
Os.18947.1.S1_at,Os.18947.1.S1_at
Os.18954.1.S2_at,Os.18954.1.S2_at
Os.19001.1.S1_at,Os.19001.1.S1_at
Os.19018.1.S1_at,Os.19018.1.S1_at
Os.19046.1.S1_at,Os.19046.1.S1_at
Os.19052.1.S1_at,Os.19052.1.S1_at
Os.19061.2.S1_at,Os.19061.2.S1_at
Os.19069.1.S1_at,Os.19069.1.S1_at
Os.19105.1.S1_at,Os.19105.1.S1_at
Os.19112.2.S1_x_at,Os.19112.2.S1_x_at
Os.19116.1.S1_at,Os.19116.1.S1_at
Os.19124.1.S1_at,Os.19124.1.S1_at
Os.19130.1.S1_at,Os.19130.1.S1_at
Os.19190.2.S1_at,Os.19190.2.S1_at
Os.19271.1.S1_at,Os.19271.1.S1_at
Os.19277.1.S1_at,Os.19277.1.S1_at
Os.19283.1.S1_s_at,Os.19283.1.S1_s_at
Os.19285.2.S1_at,Os.19285.2.S1_at
Os.19335.1.S1_at,Os.19335.1.S1_at
Os.19369.1.S1_at,Os.19369.1.S1_at
Os.19374.1.S1_at,Os.19374.1.S1_at
Os.19414.1.S1_a_at,Os.19414.1.S1_a_at
Os.19414.2.S1_at,Os.19414.2.S1_at
Os.19456.1.S1_at,Os.19456.1.S1_at
Os.19497.2.S1_at,Os.19497.2.S1_at
Os.19501.1.S1_a_at,Os.19501.1.S1_a_at
Os.19501.1.S2_a_at,Os.19501.1.S2_a_at
Os.19501.1.S2_at,Os.19501.1.S2_at
Os.19512.2.S1_at,Os.19512.2.S1_at
Os.19569.1.S1_at,Os.19569.1.S1_at
Os.19584.1.A1_at,Os.19584.1.A1_at
Os.19587.1.S1_at,Os.19587.1.S1_at
Os.19593.1.S1_s_at,Os.19593.1.S1_s_at
Os.19603.1.S1_at,Os.19603.1.S1_at
Os.19623.1.S1_at,Os.19623.1.S1_at
Os.19630.1.S1_at,Os.19630.1.S1_at
Os.19722.1.S1_at,Os.19722.1.S1_at
Os.19761.1.S1_at,Os.19761.1.S1_at
Os.19761.2.A1_at,Os.19761.2.A1_at
Os.19803.3.S1_at,Os.19803.3.S1_at
Os.19844.1.S1_at,Os.19844.1.S1_at
Os.1986.1.S1_at,Os.1986.1.S1_at
Os.19861.1.S1_at,Os.19861.1.S1_at
Os.19862.1.S1_at,Os.19862.1.S1_at
Os.1995.1.S1_at,Os.1995.1.S1_at
Os.19964.1.S1_at,Os.19964.1.S1_at
Os.19965.1.S1_at,Os.19965.1.S1_at
Os.19982.1.S1_at,Os.19982.1.S1_at
Os.19982.2.S1_at,Os.19982.2.S1_at
Os.2000.2.S1_x_at,Os.2000.2.S1_x_at
Os.20060.1.S1_at,Os.20060.1.S1_at
Os.20063.1.S1_at,Os.20063.1.S1_at
Os.20066.1.S1_at,Os.20066.1.S1_at
Os.20069.2.S1_at,Os.20069.2.S1_at
Os.20077.2.S1_at,Os.20077.2.S1_at
Os.20090.1.S1_at,Os.20090.1.S1_at
Os.20092.2.S1_at,Os.20092.2.S1_at
Os.20171.1.S1_at,Os.20171.1.S1_at
Os.20190.1.S1_at,Os.20190.1.S1_at
Os.20191.1.S1_at,Os.20191.1.S1_at
Os.20194.1.A1_at,Os.20194.1.A1_at
Os.20204.1.S1_at,Os.20204.1.S1_at
Os.20204.2.S1_a_at,Os.20204.2.S1_a_at
Os.20204.3.S1_a_at,Os.20204.3.S1_a_at
Os.20204.4.S1_at,Os.20204.4.S1_at
Os.20206.1.S1_at,Os.20206.1.S1_at
Os.20212.1.S1_at,Os.20212.1.S1_at
Os.20224.1.S1_at,Os.20224.1.S1_at
Os.20233.1.S1_at,Os.20233.1.S1_at
Os.20237.1.S1_at,Os.20237.1.S1_at
Os.20256.1.S1_at,Os.20256.1.S1_at
Os.20260.1.S1_at,Os.20260.1.S1_at
Os.20265.1.S1_x_at,Os.20265.1.S1_x_at
Os.20265.2.S1_at,Os.20265.2.S1_at
Os.20276.1.S1_at,Os.20276.1.S1_at
Os.20284.1.S1_at,Os.20284.1.S1_at
Os.20284.1.S1_x_at,Os.20284.1.S1_x_at
Os.20298.1.S1_at,Os.20298.1.S1_at
Os.2030.2.S1_s_at,Os.2030.2.S1_s_at
Os.20309.1.S1_at,Os.20309.1.S1_at
Os.20313.2.S1_x_at,Os.20313.2.S1_x_at
Os.20315.1.S1_at,Os.20315.1.S1_at
Os.20317.1.S1_at,Os.20317.1.S1_at
Os.20329.1.S1_at,Os.20329.1.S1_at
Os.20335.1.S1_at,Os.20335.1.S1_at
Os.20378.1.S1_at,Os.20378.1.S1_at
Os.20396.1.A1_s_at,Os.20396.1.A1_s_at
Os.20408.1.S1_at,Os.20408.1.S1_at
Os.20495.1.S1_at,Os.20495.1.S1_at
Os.20495.1.S1_x_at,Os.20495.1.S1_x_at
Os.20512.1.S1_at,Os.20512.1.S1_at
Os.20514.1.S1_x_at,Os.20514.1.S1_x_at
Os.20518.1.S1_at,Os.20518.1.S1_at
Os.20532.2.S1_x_at,Os.20532.2.S1_x_at
Os.20532.2.S2_x_at,Os.20532.2.S2_x_at
Os.20532.2.S3_x_at,Os.20532.2.S3_x_at
Os.20532.4.S1_x_at,Os.20532.4.S1_x_at
Os.20535.1.S1_at,Os.20535.1.S1_at
Os.20548.1.S1_at,Os.20548.1.S1_at
Os.20593.1.S1_x_at,Os.20593.1.S1_x_at
Os.20608.1.S1_at,Os.20608.1.S1_at
Os.20614.1.S1_at,Os.20614.1.S1_at
Os.20614.4.S1_x_at,Os.20614.4.S1_x_at
Os.20627.1.A1_at,Os.20627.1.A1_at
Os.20627.2.S1_at,Os.20627.2.S1_at
Os.2075.1.S1_at,Os.2075.1.S1_at
Os.20772.1.S1_at,Os.20772.1.S1_at
Os.20793.1.S1_at,Os.20793.1.S1_at
Os.20817.2.S1_at,Os.20817.2.S1_at
Os.20817.4.A1_at,Os.20817.4.A1_at
Os.20821.1.S1_at,Os.20821.1.S1_at
Os.20851.1.A1_at,Os.20851.1.A1_at
Os.20861.1.S1_at,Os.20861.1.S1_at
Os.209.1.S1_at,Os.209.1.S1_at
Os.20982.1.S1_at,Os.20982.1.S1_at
Os.21017.1.S1_at,Os.21017.1.S1_at
Os.21017.2.S1_at,Os.21017.2.S1_at
Os.21018.1.S1_at,Os.21018.1.S1_at
Os.21193.1.S1_at,Os.21193.1.S1_at
Os.21193.2.S1_x_at,Os.21193.2.S1_x_at
Os.212.1.S1_at,Os.212.1.S1_at
Os.21219.1.S1_at,Os.21219.1.S1_at
Os.2123.1.S1_at,Os.2123.1.S1_at
Os.21240.1.A1_at,Os.21240.1.A1_at
Os.21260.1.S1_at,Os.21260.1.S1_at
Os.2131.1.S1_s_at,Os.2131.1.S1_s_at
Os.21319.1.S1_at,Os.21319.1.S1_at
Os.2132.1.S1_s_at,Os.2132.1.S1_s_at
Os.21323.2.S1_at,Os.21323.2.S1_at
Os.21380.1.S1_at,Os.21380.1.S1_at
Os.21636.1.S1_at,Os.21636.1.S1_at
Os.21636.1.S2_a_at,Os.21636.1.S2_a_at
Os.21638.1.S1_at,Os.21638.1.S1_at
Os.21638.2.A1_at,Os.21638.2.A1_at
Os.21796.1.S1_at,Os.21796.1.S1_at
Os.21798.1.S1_at,Os.21798.1.S1_at
Os.21798.1.S2_at,Os.21798.1.S2_at
Os.21800.1.S1_at,Os.21800.1.S1_at
Os.21800.2.S1_at,Os.21800.2.S1_at
Os.21801.1.S1_at,Os.21801.1.S1_at
Os.21805.1.S1_s_at,Os.21805.1.S1_s_at
Os.21806.1.S1_at,Os.21806.1.S1_at
Os.21819.1.A1_at,Os.21819.1.A1_at
Os.21832.1.S1_at,Os.21832.1.S1_at
Os.21842.1.S1_at,Os.21842.1.S1_at
Os.21854.1.S1_at,Os.21854.1.S1_at
Os.21858.2.S1_x_at,Os.21858.2.S1_x_at
Os.21880.1.S1_at,Os.21880.1.S1_at
Os.21891.1.S1_at,Os.21891.1.S1_at
Os.21893.1.S1_x_at,Os.21893.1.S1_x_at
Os.21893.2.S1_at,Os.21893.2.S1_at
Os.21932.1.S1_at,Os.21932.1.S1_at
Os.2202.2.S1_x_at,Os.2202.2.S1_x_at
Os.2202.3.S1_x_at,Os.2202.3.S1_x_at
Os.2209.1.S1_at,Os.2209.1.S1_at
Os.2210.1.S1_at,Os.2210.1.S1_at
Os.22169.2.S1_at,Os.22169.2.S1_at
Os.2227.1.S1_at,Os.2227.1.S1_at
Os.22277.1.S1_at,Os.22277.1.S1_at
Os.22285.1.S1_a_at,Os.22285.1.S1_a_at
Os.22312.2.S1_at,Os.22312.2.S1_at
Os.22312.2.S1_x_at,Os.22312.2.S1_x_at
Os.2234.3.S1_at,Os.2234.3.S1_at
Os.2235.1.S1_a_at,Os.2235.1.S1_a_at
Os.22353.3.S1_x_at,Os.22353.3.S1_x_at
Os.22372.1.S1_at,Os.22372.1.S1_at
Os.22375.1.S1_x_at,Os.22375.1.S1_x_at
Os.22396.1.S1_at,Os.22396.1.S1_at
Os.2240.2.A1_at,Os.2240.2.A1_at
Os.22408.1.S1_at,Os.22408.1.S1_at
Os.22427.1.S1_at,Os.22427.1.S1_at
Os.2250.1.S1_a_at,Os.2250.1.S1_a_at
Os.22508.2.S1_at,Os.22508.2.S1_at
Os.2251.1.S1_at,Os.2251.1.S1_at
Os.2254.1.S1_at,Os.2254.1.S1_at
Os.22577.1.S1_x_at,Os.22577.1.S1_x_at
Os.22582.1.S1_at,Os.22582.1.S1_at
Os.22589.1.S1_at,Os.22589.1.S1_at
Os.22594.2.S1_at,Os.22594.2.S1_at
Os.22597.1.S1_at,Os.22597.1.S1_at
Os.22598.1.S1_at,Os.22598.1.S1_at
Os.22610.1.S1_at,Os.22610.1.S1_at
Os.22624.1.A1_at,Os.22624.1.A1_at
Os.22627.1.S1_at,Os.22627.1.S1_at
Os.22636.1.S1_at,Os.22636.1.S1_at
Os.22640.1.A1_at,Os.22640.1.A1_at
Os.22662.1.S1_at,Os.22662.1.S1_at
Os.22662.2.S1_at,Os.22662.2.S1_at
Os.22712.1.S1_at,Os.22712.1.S1_at
Os.22726.2.S1_at,Os.22726.2.S1_at
Os.22730.1.S1_at,Os.22730.1.S1_at
Os.22730.2.S1_at,Os.22730.2.S1_at
Os.22731.1.S1_at,Os.22731.1.S1_at
Os.22774.1.S1_at,Os.22774.1.S1_at
Os.22789.1.A1_at,Os.22789.1.A1_at
Os.22837.1.A1_at,Os.22837.1.A1_at
Os.22838.2.S1_at,Os.22838.2.S1_at
Os.22839.1.S1_at,Os.22839.1.S1_at
Os.2289.1.S1_at,Os.2289.1.S1_at
Os.22908.1.S1_at,Os.22908.1.S1_at
Os.22910.2.S1_at,Os.22910.2.S1_at
Os.2292.1.S1_a_at,Os.2292.1.S1_a_at
Os.2292.2.S1_at,Os.2292.2.S1_at
Os.22924.1.S1_at,Os.22924.1.S1_at
Os.22928.1.S1_x_at,Os.22928.1.S1_x_at
Os.22932.1.S1_at,Os.22932.1.S1_at
Os.22935.1.S1_at,Os.22935.1.S1_at
Os.22947.1.S1_a_at,Os.22947.1.S1_a_at
Os.22957.1.S1_at,Os.22957.1.S1_at
Os.22966.1.S1_at,Os.22966.1.S1_at
Os.23008.1.S1_at,Os.23008.1.S1_at
Os.23021.1.S1_at,Os.23021.1.S1_at
Os.23058.1.S1_at,Os.23058.1.S1_at
Os.23084.1.S1_at,Os.23084.1.S1_at
Os.23086.1.S1_at,Os.23086.1.S1_at
Os.23101.1.A1_at,Os.23101.1.A1_at
Os.23125.1.S1_at,Os.23125.1.S1_at
Os.23146.2.A1_at,Os.23146.2.A1_at
Os.23154.1.S1_at,Os.23154.1.S1_at
Os.23154.2.S1_at,Os.23154.2.S1_at
Os.23181.1.S1_at,Os.23181.1.S1_at
Os.23181.2.S1_at,Os.23181.2.S1_at
Os.23188.1.S1_at,Os.23188.1.S1_at
Os.23200.1.S1_x_at,Os.23200.1.S1_x_at
Os.23212.1.S1_at,Os.23212.1.S1_at
Os.23216.1.S1_at,Os.23216.1.S1_at
Os.23216.2.S1_x_at,Os.23216.2.S1_x_at
Os.23219.1.S1_at,Os.23219.1.S1_at
Os.23224.1.S1_at,Os.23224.1.S1_at
Os.23224.1.S1_s_at,Os.23224.1.S1_s_at
Os.23233.1.S1_at,Os.23233.1.S1_at
Os.23243.2.S2_at,Os.23243.2.S2_at
Os.23248.1.A1_at,Os.23248.1.A1_at
Os.23252.1.S1_at,Os.23252.1.S1_at
Os.23256.1.S1_at,Os.23256.1.S1_at
Os.2326.1.S1_s_at,Os.2326.1.S1_s_at
Os.23262.1.A1_s_at,Os.23262.1.A1_s_at
Os.23270.1.S1_at,Os.23270.1.S1_at
Os.23271.1.S1_at,Os.23271.1.S1_at
Os.23271.2.A1_x_at,Os.23271.2.A1_x_at
Os.23276.1.S1_at,Os.23276.1.S1_at
Os.23291.1.A1_at,Os.23291.1.A1_at
Os.23317.1.S2_at,Os.23317.1.S2_at
Os.23359.1.S1_at,Os.23359.1.S1_at
Os.23391.1.A1_at,Os.23391.1.A1_at
Os.23411.1.S1_at,Os.23411.1.S1_at
Os.23416.2.S1_at,Os.23416.2.S1_at
Os.23417.1.A1_at,Os.23417.1.A1_at
Os.23421.1.S1_at,Os.23421.1.S1_at
Os.23440.1.A1_at,Os.23440.1.A1_at
Os.2345.2.S1_a_at,Os.2345.2.S1_a_at
Os.2347.1.S1_a_at,Os.2347.1.S1_a_at
Os.23471.1.S1_at,Os.23471.1.S1_at
Os.23471.2.S1_at,Os.23471.2.S1_at
Os.23471.3.S1_at,Os.23471.3.S1_at
Os.23472.1.A1_at,Os.23472.1.A1_at
Os.23474.1.A1_at,Os.23474.1.A1_at
Os.23482.1.S1_at,Os.23482.1.S1_at
Os.23503.1.S1_at,Os.23503.1.S1_at
Os.23510.2.S1_at,Os.23510.2.S1_at
Os.2352.1.S1_a_at,Os.2352.1.S1_a_at
Os.23534.1.A1_at,Os.23534.1.A1_at
Os.23567.2.S1_at,Os.23567.2.S1_at
Os.2358.1.S1_at,Os.2358.1.S1_at
Os.23589.1.A1_at,Os.23589.1.A1_at
Os.23606.1.S1_at,Os.23606.1.S1_at
Os.23608.1.S1_at,Os.23608.1.S1_at
Os.23611.1.S1_at,Os.23611.1.S1_at
Os.23611.2.S1_x_at,Os.23611.2.S1_x_at
Os.23612.1.S1_at,Os.23612.1.S1_at
Os.23654.1.S1_at,Os.23654.1.S1_at
Os.2368.1.S1_at,Os.2368.1.S1_at
Os.2368.1.S2_at,Os.2368.1.S2_at
Os.2368.1.S3_at,Os.2368.1.S3_at
Os.23685.1.S1_at,Os.23685.1.S1_at
Os.23685.1.S1_x_at,Os.23685.1.S1_x_at
Os.23685.2.S1_at,Os.23685.2.S1_at
Os.23685.2.S1_x_at,Os.23685.2.S1_x_at
Os.23709.1.S1_at,Os.23709.1.S1_at
Os.23712.2.S1_at,Os.23712.2.S1_at
Os.2373.1.S1_at,Os.2373.1.S1_at
Os.23734.1.A1_at,Os.23734.1.A1_at
Os.2375.1.S1_at,Os.2375.1.S1_at
Os.23764.1.S1_at,Os.23764.1.S1_at
Os.23790.1.S1_at,Os.23790.1.S1_at
Os.23796.1.S1_at,Os.23796.1.S1_at
Os.23805.2.A1_at,Os.23805.2.A1_at
Os.23808.2.S1_at,Os.23808.2.S1_at
Os.23849.1.A1_at,Os.23849.1.A1_at
Os.23876.1.S1_at,Os.23876.1.S1_at
Os.23947.1.A1_at,Os.23947.1.A1_at
Os.23947.2.S1_at,Os.23947.2.S1_at
Os.23951.1.A1_at,Os.23951.1.A1_at
Os.23956.1.A1_at,Os.23956.1.A1_at
Os.24008.1.S1_at,Os.24008.1.S1_at
Os.24029.1.A1_at,Os.24029.1.A1_at
Os.24032.1.S1_at,Os.24032.1.S1_at
Os.2405.1.S1_at,Os.2405.1.S1_at
Os.24051.1.S1_at,Os.24051.1.S1_at
Os.24061.1.A1_at,Os.24061.1.A1_at
Os.24065.1.A1_x_at,Os.24065.1.A1_x_at
Os.24065.2.S1_at,Os.24065.2.S1_at
Os.24082.1.S1_at,Os.24082.1.S1_at
Os.24083.1.A1_at,Os.24083.1.A1_at
Os.24085.1.S1_x_at,Os.24085.1.S1_x_at
Os.24093.1.S1_at,Os.24093.1.S1_at
Os.24100.1.A1_at,Os.24100.1.A1_at
Os.24106.1.S1_at,Os.24106.1.S1_at
Os.24128.1.A1_at,Os.24128.1.A1_at
Os.24128.2.S1_at,Os.24128.2.S1_at
Os.24138.1.A1_at,Os.24138.1.A1_at
Os.24146.1.A1_at,Os.24146.1.A1_at
Os.24159.1.S1_at,Os.24159.1.S1_at
Os.24161.1.A1_at,Os.24161.1.A1_at
Os.24213.1.S1_at,Os.24213.1.S1_at
Os.24224.1.A1_at,Os.24224.1.A1_at
Os.24233.1.S1_at,Os.24233.1.S1_at
Os.24233.2.S1_at,Os.24233.2.S1_at
Os.24244.1.A1_at,Os.24244.1.A1_at
Os.24246.1.A1_at,Os.24246.1.A1_at
Os.24249.1.A1_at,Os.24249.1.A1_at
Os.24261.2.S1_at,Os.24261.2.S1_at
Os.24268.1.S1_x_at,Os.24268.1.S1_x_at
Os.2427.1.S1_at,Os.2427.1.S1_at
Os.24273.1.A1_at,Os.24273.1.A1_at
Os.24318.1.S1_at,Os.24318.1.S1_at
